timestamp,center_image,left_image,right_image,steering,throttle,speed
20250427_145831_537229,center_20250427_145831_537229.png,left_20250427_145831_537229.png,right_20250427_145831_537229.png,0.0,0.7,5.3523736000061035
20250427_145831_629213,center_20250427_145831_629213.png,left_20250427_145831_629213.png,right_20250427_145831_629213.png,0.0,0.7,5.435532093048096
20250427_145831_723220,center_20250427_145831_723220.png,left_20250427_145831_723220.png,right_20250427_145831_723220.png,0.0,0.7,5.314503192901611
20250427_145831_816212,center_20250427_145831_816212.png,left_20250427_145831_816212.png,right_20250427_145831_816212.png,0.0,0.7,5.449923515319824
20250427_145831_909212,center_20250427_145831_909212.png,left_20250427_145831_909212.png,right_20250427_145831_909212.png,0.0,0.7,5.650299072265625
20250427_145832_003213,center_20250427_145832_003213.png,left_20250427_145832_003213.png,right_20250427_145832_003213.png,0.0,0.7,5.726372718811035
20250427_145832_095212,center_20250427_145832_095212.png,left_20250427_145832_095212.png,right_20250427_145832_095212.png,0.0,0.7,5.879518985748291
20250427_145832_189214,center_20250427_145832_189214.png,left_20250427_145832_189214.png,right_20250427_145832_189214.png,0.0,0.7,5.95050048828125
20250427_145832_280212,center_20250427_145832_280212.png,left_20250427_145832_280212.png,right_20250427_145832_280212.png,0.0,0.7,6.059496879577637
20250427_145832_375213,center_20250427_145832_375213.png,left_20250427_145832_375213.png,right_20250427_145832_375213.png,0.0,0.7,6.262814998626709
20250427_145832_468211,center_20250427_145832_468211.png,left_20250427_145832_468211.png,right_20250427_145832_468211.png,0.0,0.7,6.3477091789245605
20250427_145832_560212,center_20250427_145832_560212.png,left_20250427_145832_560212.png,right_20250427_145832_560212.png,0.0,0.7,6.5291619300842285
20250427_145832_652213,center_20250427_145832_652213.png,left_20250427_145832_652213.png,right_20250427_145832_652213.png,0.0,0.7,6.600321292877197
20250427_145832_745213,center_20250427_145832_745213.png,left_20250427_145832_745213.png,right_20250427_145832_745213.png,0.0,0.7,6.668336868286133
20250427_145832_840213,center_20250427_145832_840213.png,left_20250427_145832_840213.png,right_20250427_145832_840213.png,0.0,0.7,6.618109703063965
20250427_145832_933212,center_20250427_145832_933212.png,left_20250427_145832_933212.png,right_20250427_145832_933212.png,0.0,0.7,6.713080406188965
20250427_145833_026214,center_20250427_145833_026214.png,left_20250427_145833_026214.png,right_20250427_145833_026214.png,0.0,0.7,6.589569091796875
20250427_145833_120211,center_20250427_145833_120211.png,left_20250427_145833_120211.png,right_20250427_145833_120211.png,0.0,0.7,6.454292297363281
20250427_145833_212213,center_20250427_145833_212213.png,left_20250427_145833_212213.png,right_20250427_145833_212213.png,0.0,0.7,6.407852649688721
20250427_145833_307213,center_20250427_145833_307213.png,left_20250427_145833_307213.png,right_20250427_145833_307213.png,0.0,0.7,6.233116149902344
20250427_145833_399213,center_20250427_145833_399213.png,left_20250427_145833_399213.png,right_20250427_145833_399213.png,0.0,0.7,6.272302150726318
20250427_145833_491224,center_20250427_145833_491224.png,left_20250427_145833_491224.png,right_20250427_145833_491224.png,0.0,0.7,6.159581184387207
20250427_145833_582213,center_20250427_145833_582213.png,left_20250427_145833_582213.png,right_20250427_145833_582213.png,0.0,0.7,6.102015018463135
20250427_145833_674212,center_20250427_145833_674212.png,left_20250427_145833_674212.png,right_20250427_145833_674212.png,0.0,0.7,6.12059211730957
20250427_145833_772217,center_20250427_145833_772217.png,left_20250427_145833_772217.png,right_20250427_145833_772217.png,0.0,0.7,6.066843032836914
20250427_145833_865214,center_20250427_145833_865214.png,left_20250427_145833_865214.png,right_20250427_145833_865214.png,0.0,0.7,6.0833306312561035
20250427_145833_955213,center_20250427_145833_955213.png,left_20250427_145833_955213.png,right_20250427_145833_955213.png,0.0,0.7,5.989449501037598
20250427_145834_050212,center_20250427_145834_050212.png,left_20250427_145834_050212.png,right_20250427_145834_050212.png,0.0,0.7,6.080204486846924
20250427_145834_144213,center_20250427_145834_144213.png,left_20250427_145834_144213.png,right_20250427_145834_144213.png,0.0,0.7,6.086147308349609
20250427_145834_236214,center_20250427_145834_236214.png,left_20250427_145834_236214.png,right_20250427_145834_236214.png,0.0,0.7,6.169809341430664
20250427_145834_331245,center_20250427_145834_331245.png,left_20250427_145834_331245.png,right_20250427_145834_331245.png,0.0,0.7,6.173861026763916
20250427_145834_421212,center_20250427_145834_421212.png,left_20250427_145834_421212.png,right_20250427_145834_421212.png,0.0,0.7,6.226235389709473
20250427_145834_516214,center_20250427_145834_516214.png,left_20250427_145834_516214.png,right_20250427_145834_516214.png,-0.5,0.7,6.254251480102539
20250427_145835_009227,center_20250427_145835_009227.png,left_20250427_145835_009227.png,right_20250427_145835_009227.png,0.0,0.7,6.092840671539307
20250427_145835_052222,center_20250427_145835_052222.png,left_20250427_145835_052222.png,right_20250427_145835_052222.png,0.0,0.7,5.969850540161133
20250427_145835_106213,center_20250427_145835_106213.png,left_20250427_145835_106213.png,right_20250427_145835_106213.png,0.0,0.7,6.203033924102783
20250427_145835_160213,center_20250427_145835_160213.png,left_20250427_145835_160213.png,right_20250427_145835_160213.png,0.0,0.7,6.273006439208984
20250427_145835_254212,center_20250427_145835_254212.png,left_20250427_145835_254212.png,right_20250427_145835_254212.png,0.0,0.7,6.438512325286865
20250427_145835_345213,center_20250427_145835_345213.png,left_20250427_145835_345213.png,right_20250427_145835_345213.png,0.0,0.7,6.637215614318848
20250427_145835_435222,center_20250427_145835_435222.png,left_20250427_145835_435222.png,right_20250427_145835_435222.png,0.0,0.7,6.887770175933838
20250427_145835_525214,center_20250427_145835_525214.png,left_20250427_145835_525214.png,right_20250427_145835_525214.png,0.0,0.7,7.008669376373291
20250427_145835_616214,center_20250427_145835_616214.png,left_20250427_145835_616214.png,right_20250427_145835_616214.png,0.0,0.7,7.093729496002197
20250427_145835_706214,center_20250427_145835_706214.png,left_20250427_145835_706214.png,right_20250427_145835_706214.png,0.0,0.7,7.17570686340332
20250427_145835_793212,center_20250427_145835_793212.png,left_20250427_145835_793212.png,right_20250427_145835_793212.png,0.0,0.7,7.2691330909729
20250427_145835_882214,center_20250427_145835_882214.png,left_20250427_145835_882214.png,right_20250427_145835_882214.png,0.0,0.7,7.294891357421875
20250427_145835_973213,center_20250427_145835_973213.png,left_20250427_145835_973213.png,right_20250427_145835_973213.png,0.0,0.7,7.361372947692871
20250427_145836_172226,center_20250427_145836_172226.png,left_20250427_145836_172226.png,right_20250427_145836_172226.png,0.0,0.7,7.250274658203125
20250427_145836_266212,center_20250427_145836_266212.png,left_20250427_145836_266212.png,right_20250427_145836_266212.png,0.0,0.7,7.167457580566406
20250427_145836_354213,center_20250427_145836_354213.png,left_20250427_145836_354213.png,right_20250427_145836_354213.png,0.0,0.7,7.229923725128174
20250427_145836_446214,center_20250427_145836_446214.png,left_20250427_145836_446214.png,right_20250427_145836_446214.png,0.0,0.7,7.14749813079834
20250427_145836_535227,center_20250427_145836_535227.png,left_20250427_145836_535227.png,right_20250427_145836_535227.png,0.0,0.7,7.137720108032227
20250427_145836_622212,center_20250427_145836_622212.png,left_20250427_145836_622212.png,right_20250427_145836_622212.png,0.0,0.7,7.1096062660217285
20250427_145836_713220,center_20250427_145836_713220.png,left_20250427_145836_713220.png,right_20250427_145836_713220.png,-0.5,0.7,7.163172245025635
20250427_145836_802213,center_20250427_145836_802213.png,left_20250427_145836_802213.png,right_20250427_145836_802213.png,-0.5,0.7,7.101314067840576
20250427_145836_890213,center_20250427_145836_890213.png,left_20250427_145836_890213.png,right_20250427_145836_890213.png,-0.5,0.7,7.166443824768066
20250427_145836_980213,center_20250427_145836_980213.png,left_20250427_145836_980213.png,right_20250427_145836_980213.png,0.0,0.7,7.1884636878967285
20250427_145837_069212,center_20250427_145837_069212.png,left_20250427_145837_069212.png,right_20250427_145837_069212.png,0.0,0.7,7.209453582763672
20250427_145837_157212,center_20250427_145837_157212.png,left_20250427_145837_157212.png,right_20250427_145837_157212.png,0.0,0.7,7.238132953643799
20250427_145837_244213,center_20250427_145837_244213.png,left_20250427_145837_244213.png,right_20250427_145837_244213.png,0.0,0.7,7.250295162200928
20250427_145837_331222,center_20250427_145837_331222.png,left_20250427_145837_331222.png,right_20250427_145837_331222.png,0.0,0.7,7.277239799499512
20250427_145837_418212,center_20250427_145837_418212.png,left_20250427_145837_418212.png,right_20250427_145837_418212.png,0.0,0.7,7.23649263381958
20250427_145837_505213,center_20250427_145837_505213.png,left_20250427_145837_505213.png,right_20250427_145837_505213.png,0.0,0.7,7.31587553024292
20250427_145837_593212,center_20250427_145837_593212.png,left_20250427_145837_593212.png,right_20250427_145837_593212.png,0.0,0.7,7.250865459442139
20250427_145837_680213,center_20250427_145837_680213.png,left_20250427_145837_680213.png,right_20250427_145837_680213.png,0.0,0.7,7.3737359046936035
20250427_145837_767273,center_20250427_145837_767273.png,left_20250427_145837_767273.png,right_20250427_145837_767273.png,0.0,0.7,7.32973575592041
20250427_145837_855213,center_20250427_145837_855213.png,left_20250427_145837_855213.png,right_20250427_145837_855213.png,0.0,0.7,7.332310199737549
20250427_145837_941212,center_20250427_145837_941212.png,left_20250427_145837_941212.png,right_20250427_145837_941212.png,0.0,0.7,7.4450578689575195
20250427_145838_030213,center_20250427_145838_030213.png,left_20250427_145838_030213.png,right_20250427_145838_030213.png,0.0,0.7,7.531232833862305
20250427_145838_119212,center_20250427_145838_119212.png,left_20250427_145838_119212.png,right_20250427_145838_119212.png,0.0,0.7,7.599797248840332
20250427_145838_208233,center_20250427_145838_208233.png,left_20250427_145838_208233.png,right_20250427_145838_208233.png,0.0,0.7,7.552639007568359
20250427_145838_297213,center_20250427_145838_297213.png,left_20250427_145838_297213.png,right_20250427_145838_297213.png,0.0,0.7,7.587618350982666
20250427_145838_383212,center_20250427_145838_383212.png,left_20250427_145838_383212.png,right_20250427_145838_383212.png,0.0,0.7,7.600885391235352
20250427_145838_472230,center_20250427_145838_472230.png,left_20250427_145838_472230.png,right_20250427_145838_472230.png,0.0,0.7,7.628716468811035
20250427_145838_560213,center_20250427_145838_560213.png,left_20250427_145838_560213.png,right_20250427_145838_560213.png,0.0,0.7,7.647344589233398
20250427_145838_646214,center_20250427_145838_646214.png,left_20250427_145838_646214.png,right_20250427_145838_646214.png,0.0,0.7,7.6987152099609375
20250427_145838_732212,center_20250427_145838_732212.png,left_20250427_145838_732212.png,right_20250427_145838_732212.png,0.0,0.7,7.769678592681885
20250427_145838_820222,center_20250427_145838_820222.png,left_20250427_145838_820222.png,right_20250427_145838_820222.png,0.0,0.7,7.793323993682861
20250427_145838_907213,center_20250427_145838_907213.png,left_20250427_145838_907213.png,right_20250427_145838_907213.png,0.5,0.7,7.819791316986084
20250427_145838_992212,center_20250427_145838_992212.png,left_20250427_145838_992212.png,right_20250427_145838_992212.png,0.5,0.7,7.861636161804199
20250427_145839_080212,center_20250427_145839_080212.png,left_20250427_145839_080212.png,right_20250427_145839_080212.png,0.0,0.7,7.931979656219482
20250427_145839_166214,center_20250427_145839_166214.png,left_20250427_145839_166214.png,right_20250427_145839_166214.png,0.0,0.7,7.932887554168701
20250427_145839_252212,center_20250427_145839_252212.png,left_20250427_145839_252212.png,right_20250427_145839_252212.png,0.0,0.7,7.967380046844482
20250427_145839_339212,center_20250427_145839_339212.png,left_20250427_145839_339212.png,right_20250427_145839_339212.png,0.0,0.7,7.959761142730713
20250427_145839_426219,center_20250427_145839_426219.png,left_20250427_145839_426219.png,right_20250427_145839_426219.png,0.0,0.7,8.10573673248291
20250427_145839_512212,center_20250427_145839_512212.png,left_20250427_145839_512212.png,right_20250427_145839_512212.png,0.0,0.7,8.117480278015137
20250427_145839_598213,center_20250427_145839_598213.png,left_20250427_145839_598213.png,right_20250427_145839_598213.png,0.0,0.7,8.176713943481445
20250427_145839_686212,center_20250427_145839_686212.png,left_20250427_145839_686212.png,right_20250427_145839_686212.png,0.0,0.7,8.188268661499023
20250427_145839_772214,center_20250427_145839_772214.png,left_20250427_145839_772214.png,right_20250427_145839_772214.png,0.0,0.7,8.25419807434082
20250427_145839_864213,center_20250427_145839_864213.png,left_20250427_145839_864213.png,right_20250427_145839_864213.png,0.0,0.7,8.264928817749023
20250427_145839_950212,center_20250427_145839_950212.png,left_20250427_145839_950212.png,right_20250427_145839_950212.png,0.0,0.7,8.337930679321289
20250427_145840_036213,center_20250427_145840_036213.png,left_20250427_145840_036213.png,right_20250427_145840_036213.png,0.5,0.7,8.362955093383789
20250427_145840_121214,center_20250427_145840_121214.png,left_20250427_145840_121214.png,right_20250427_145840_121214.png,0.5,0.7,8.458428382873535
20250427_145840_206215,center_20250427_145840_206215.png,left_20250427_145840_206215.png,right_20250427_145840_206215.png,0.0,0.7,8.540397644042969
20250427_145840_292213,center_20250427_145840_292213.png,left_20250427_145840_292213.png,right_20250427_145840_292213.png,0.0,0.7,8.715391159057617
20250427_145840_378221,center_20250427_145840_378221.png,left_20250427_145840_378221.png,right_20250427_145840_378221.png,0.0,0.7,8.828073501586914
20250427_145840_461249,center_20250427_145840_461249.png,left_20250427_145840_461249.png,right_20250427_145840_461249.png,0.0,0.7,8.973512649536133
20250427_145840_548212,center_20250427_145840_548212.png,left_20250427_145840_548212.png,right_20250427_145840_548212.png,0.0,0.7,9.050950050354004
20250427_145840_634212,center_20250427_145840_634212.png,left_20250427_145840_634212.png,right_20250427_145840_634212.png,0.0,0.7,9.124597549438477
20250427_145840_721212,center_20250427_145840_721212.png,left_20250427_145840_721212.png,right_20250427_145840_721212.png,0.0,0.7,9.159542083740234
20250427_145840_806212,center_20250427_145840_806212.png,left_20250427_145840_806212.png,right_20250427_145840_806212.png,0.0,0.7,9.182356834411621
20250427_145840_893213,center_20250427_145840_893213.png,left_20250427_145840_893213.png,right_20250427_145840_893213.png,0.0,0.7,9.29340648651123
20250427_145840_980246,center_20250427_145840_980246.png,left_20250427_145840_980246.png,right_20250427_145840_980246.png,0.0,0.7,9.412615776062012
20250427_145841_066213,center_20250427_145841_066213.png,left_20250427_145841_066213.png,right_20250427_145841_066213.png,0.0,0.7,9.454663276672363
20250427_145841_151212,center_20250427_145841_151212.png,left_20250427_145841_151212.png,right_20250427_145841_151212.png,0.5,0.7,9.485159873962402
20250427_145841_236213,center_20250427_145841_236213.png,left_20250427_145841_236213.png,right_20250427_145841_236213.png,0.5,0.7,9.539711952209473
20250427_145841_320213,center_20250427_145841_320213.png,left_20250427_145841_320213.png,right_20250427_145841_320213.png,0.5,0.7,9.556994438171387
20250427_145841_405213,center_20250427_145841_405213.png,left_20250427_145841_405213.png,right_20250427_145841_405213.png,0.0,0.7,9.58163833618164
20250427_145841_488218,center_20250427_145841_488218.png,left_20250427_145841_488218.png,right_20250427_145841_488218.png,0.0,0.7,9.618959426879883
20250427_145841_576214,center_20250427_145841_576214.png,left_20250427_145841_576214.png,right_20250427_145841_576214.png,0.0,0.7,9.697648048400879
20250427_145841_660212,center_20250427_145841_660212.png,left_20250427_145841_660212.png,right_20250427_145841_660212.png,0.0,0.7,9.764314651489258
20250427_145841_747212,center_20250427_145841_747212.png,left_20250427_145841_747212.png,right_20250427_145841_747212.png,0.0,0.7,9.813480377197266
20250427_145841_834213,center_20250427_145841_834213.png,left_20250427_145841_834213.png,right_20250427_145841_834213.png,0.5,0.7,9.863231658935547
20250427_145841_919213,center_20250427_145841_919213.png,left_20250427_145841_919213.png,right_20250427_145841_919213.png,0.5,0.7,9.893915176391602
20250427_145842_003212,center_20250427_145842_003212.png,left_20250427_145842_003212.png,right_20250427_145842_003212.png,0.5,0.7,9.949962615966797
20250427_145842_091212,center_20250427_145842_091212.png,left_20250427_145842_091212.png,right_20250427_145842_091212.png,0.5,0.7,9.994599342346191
20250427_145842_174213,center_20250427_145842_174213.png,left_20250427_145842_174213.png,right_20250427_145842_174213.png,0.5,0.7,10.047797203063965
20250427_145842_262212,center_20250427_145842_262212.png,left_20250427_145842_262212.png,right_20250427_145842_262212.png,0.5,0.7,10.123140335083008
20250427_145842_347212,center_20250427_145842_347212.png,left_20250427_145842_347212.png,right_20250427_145842_347212.png,0.0,0.7,10.160845756530762
20250427_145842_431212,center_20250427_145842_431212.png,left_20250427_145842_431212.png,right_20250427_145842_431212.png,0.0,0.7,10.220348358154297
20250427_145842_518214,center_20250427_145842_518214.png,left_20250427_145842_518214.png,right_20250427_145842_518214.png,0.0,0.7,10.315773963928223
20250427_145842_607213,center_20250427_145842_607213.png,left_20250427_145842_607213.png,right_20250427_145842_607213.png,0.0,0.7,10.349233627319336
20250427_145842_689213,center_20250427_145842_689213.png,left_20250427_145842_689213.png,right_20250427_145842_689213.png,0.0,0.7,10.408394813537598
20250427_145842_777213,center_20250427_145842_777213.png,left_20250427_145842_777213.png,right_20250427_145842_777213.png,0.0,0.7,10.474148750305176
20250427_145842_863231,center_20250427_145842_863231.png,left_20250427_145842_863231.png,right_20250427_145842_863231.png,0.5,0.7,10.57833480834961
20250427_145842_955212,center_20250427_145842_955212.png,left_20250427_145842_955212.png,right_20250427_145842_955212.png,0.5,0.7,10.59692096710205
20250427_145843_043212,center_20250427_145843_043212.png,left_20250427_145843_043212.png,right_20250427_145843_043212.png,0.5,0.7,10.622751235961914
20250427_145843_130212,center_20250427_145843_130212.png,left_20250427_145843_130212.png,right_20250427_145843_130212.png,0.5,0.7,10.683028221130371
20250427_145843_214213,center_20250427_145843_214213.png,left_20250427_145843_214213.png,right_20250427_145843_214213.png,0.5,0.7,10.728721618652344
20250427_145843_304212,center_20250427_145843_304212.png,left_20250427_145843_304212.png,right_20250427_145843_304212.png,0.5,0.7,10.823360443115234
20250427_145843_391217,center_20250427_145843_391217.png,left_20250427_145843_391217.png,right_20250427_145843_391217.png,0.5,0.7,10.877764701843262
20250427_145843_480213,center_20250427_145843_480213.png,left_20250427_145843_480213.png,right_20250427_145843_480213.png,0.5,0.7,10.894526481628418
20250427_145843_568213,center_20250427_145843_568213.png,left_20250427_145843_568213.png,right_20250427_145843_568213.png,0.5,0.7,10.967960357666016
20250427_145843_656212,center_20250427_145843_656212.png,left_20250427_145843_656212.png,right_20250427_145843_656212.png,0.5,0.7,11.016697883605957
20250427_145843_746213,center_20250427_145843_746213.png,left_20250427_145843_746213.png,right_20250427_145843_746213.png,0.5,0.7,11.069995880126953
20250427_145843_834215,center_20250427_145843_834215.png,left_20250427_145843_834215.png,right_20250427_145843_834215.png,0.5,0.7,11.092573165893555
20250427_145843_926230,center_20250427_145843_926230.png,left_20250427_145843_926230.png,right_20250427_145843_926230.png,0.5,0.7,11.144009590148926
20250427_145844_014213,center_20250427_145844_014213.png,left_20250427_145844_014213.png,right_20250427_145844_014213.png,0.5,0.7,11.192399978637695
20250427_145844_102214,center_20250427_145844_102214.png,left_20250427_145844_102214.png,right_20250427_145844_102214.png,0.5,0.7,11.243414878845215
20250427_145844_193214,center_20250427_145844_193214.png,left_20250427_145844_193214.png,right_20250427_145844_193214.png,0.0,0.7,11.305933952331543
20250427_145844_280226,center_20250427_145844_280226.png,left_20250427_145844_280226.png,right_20250427_145844_280226.png,0.0,0.7,11.388777732849121
20250427_145844_368213,center_20250427_145844_368213.png,left_20250427_145844_368213.png,right_20250427_145844_368213.png,0.0,0.7,11.44175910949707
20250427_145844_456213,center_20250427_145844_456213.png,left_20250427_145844_456213.png,right_20250427_145844_456213.png,0.5,0.7,11.519336700439453
20250427_145844_543213,center_20250427_145844_543213.png,left_20250427_145844_543213.png,right_20250427_145844_543213.png,0.5,0.7,11.578222274780273
20250427_145844_630212,center_20250427_145844_630212.png,left_20250427_145844_630212.png,right_20250427_145844_630212.png,0.5,0.7,11.618855476379395
20250427_145844_718222,center_20250427_145844_718222.png,left_20250427_145844_718222.png,right_20250427_145844_718222.png,0.5,0.7,11.664175987243652
20250427_145844_805212,center_20250427_145844_805212.png,left_20250427_145844_805212.png,right_20250427_145844_805212.png,0.5,0.7,11.743226051330566
20250427_145844_895214,center_20250427_145844_895214.png,left_20250427_145844_895214.png,right_20250427_145844_895214.png,0.5,0.7,11.805147171020508
20250427_145845_659224,center_20250427_145845_659224.png,left_20250427_145845_659224.png,right_20250427_145845_659224.png,0.0,0.7,12.243217468261719
20250427_145845_695212,center_20250427_145845_695212.png,left_20250427_145845_695212.png,right_20250427_145845_695212.png,0.0,0.7,12.276782989501953
20250427_145845_747213,center_20250427_145845_747213.png,left_20250427_145845_747213.png,right_20250427_145845_747213.png,0.0,0.7,12.343396186828613
20250427_145845_842212,center_20250427_145845_842212.png,left_20250427_145845_842212.png,right_20250427_145845_842212.png,0.0,0.7,12.424131393432617
20250427_145845_936213,center_20250427_145845_936213.png,left_20250427_145845_936213.png,right_20250427_145845_936213.png,0.0,0.7,12.464583396911621
20250427_145846_029212,center_20250427_145846_029212.png,left_20250427_145846_029212.png,right_20250427_145846_029212.png,0.0,0.7,12.516602516174316
20250427_145846_123226,center_20250427_145846_123226.png,left_20250427_145846_123226.png,right_20250427_145846_123226.png,0.0,0.0,12.578433990478516
20250427_145846_217213,center_20250427_145846_217213.png,left_20250427_145846_217213.png,right_20250427_145846_217213.png,0.0,0.0,12.561543464660645
20250427_145846_309212,center_20250427_145846_309212.png,left_20250427_145846_309212.png,right_20250427_145846_309212.png,0.0,0.0,12.560905456542969
20250427_145846_400226,center_20250427_145846_400226.png,left_20250427_145846_400226.png,right_20250427_145846_400226.png,-0.5,0.0,12.48983097076416
20250427_145846_490213,center_20250427_145846_490213.png,left_20250427_145846_490213.png,right_20250427_145846_490213.png,-0.5,0.0,12.395031929016113
20250427_145846_582214,center_20250427_145846_582214.png,left_20250427_145846_582214.png,right_20250427_145846_582214.png,0.0,0.0,12.264911651611328
20250427_145846_676213,center_20250427_145846_676213.png,left_20250427_145846_676213.png,right_20250427_145846_676213.png,0.0,0.0,12.109909057617188
20250427_145846_767212,center_20250427_145846_767212.png,left_20250427_145846_767212.png,right_20250427_145846_767212.png,-0.5,0.0,11.924298286437988
20250427_145846_860212,center_20250427_145846_860212.png,left_20250427_145846_860212.png,right_20250427_145846_860212.png,-0.5,0.0,11.755425453186035
20250427_145846_951212,center_20250427_145846_951212.png,left_20250427_145846_951212.png,right_20250427_145846_951212.png,-0.5,0.0,11.601903915405273
20250427_145847_044212,center_20250427_145847_044212.png,left_20250427_145847_044212.png,right_20250427_145847_044212.png,-0.5,0.0,11.378179550170898
20250427_145847_136213,center_20250427_145847_136213.png,left_20250427_145847_136213.png,right_20250427_145847_136213.png,-0.5,0.7,11.15390396118164
20250427_145847_228214,center_20250427_145847_228214.png,left_20250427_145847_228214.png,right_20250427_145847_228214.png,0.0,0.0,10.91364574432373
20250427_145847_319212,center_20250427_145847_319212.png,left_20250427_145847_319212.png,right_20250427_145847_319212.png,0.0,0.0,10.78749942779541
20250427_145847_411212,center_20250427_145847_411212.png,left_20250427_145847_411212.png,right_20250427_145847_411212.png,0.0,0.0,10.467100143432617
20250427_145847_504213,center_20250427_145847_504213.png,left_20250427_145847_504213.png,right_20250427_145847_504213.png,-0.5,0.0,10.165338516235352
20250427_145847_595213,center_20250427_145847_595213.png,left_20250427_145847_595213.png,right_20250427_145847_595213.png,-0.5,0.0,9.873048782348633
20250427_145847_691212,center_20250427_145847_691212.png,left_20250427_145847_691212.png,right_20250427_145847_691212.png,-0.5,0.0,9.478137969970703
20250427_145847_785215,center_20250427_145847_785215.png,left_20250427_145847_785215.png,right_20250427_145847_785215.png,-0.5,0.0,9.069244384765625
20250427_145847_876216,center_20250427_145847_876216.png,left_20250427_145847_876216.png,right_20250427_145847_876216.png,-0.5,0.0,8.846187591552734
20250427_145847_967213,center_20250427_145847_967213.png,left_20250427_145847_967213.png,right_20250427_145847_967213.png,-0.5,0.7,8.474873542785645
20250427_145848_057213,center_20250427_145848_057213.png,left_20250427_145848_057213.png,right_20250427_145848_057213.png,0.0,0.7,8.24098014831543
20250427_145848_148213,center_20250427_145848_148213.png,left_20250427_145848_148213.png,right_20250427_145848_148213.png,0.0,0.7,8.117420196533203
20250427_145848_239212,center_20250427_145848_239212.png,left_20250427_145848_239212.png,right_20250427_145848_239212.png,0.0,0.7,8.019623756408691
20250427_145848_327212,center_20250427_145848_327212.png,left_20250427_145848_327212.png,right_20250427_145848_327212.png,0.0,0.7,7.9247870445251465
20250427_145848_418223,center_20250427_145848_418223.png,left_20250427_145848_418223.png,right_20250427_145848_418223.png,0.0,0.7,7.876708030700684
20250427_145848_508216,center_20250427_145848_508216.png,left_20250427_145848_508216.png,right_20250427_145848_508216.png,0.0,0.7,7.792636394500732
20250427_145848_596213,center_20250427_145848_596213.png,left_20250427_145848_596213.png,right_20250427_145848_596213.png,0.0,0.7,7.851029872894287
20250427_145848_687212,center_20250427_145848_687212.png,left_20250427_145848_687212.png,right_20250427_145848_687212.png,0.0,0.7,7.728684902191162
20250427_145848_778213,center_20250427_145848_778213.png,left_20250427_145848_778213.png,right_20250427_145848_778213.png,0.0,0.7,7.759554862976074
20250427_145848_868214,center_20250427_145848_868214.png,left_20250427_145848_868214.png,right_20250427_145848_868214.png,0.0,0.7,7.696440696716309
20250427_145848_960213,center_20250427_145848_960213.png,left_20250427_145848_960213.png,right_20250427_145848_960213.png,0.0,0.7,7.7607269287109375
20250427_145849_048212,center_20250427_145849_048212.png,left_20250427_145849_048212.png,right_20250427_145849_048212.png,0.0,0.7,7.746063709259033
20250427_145849_138213,center_20250427_145849_138213.png,left_20250427_145849_138213.png,right_20250427_145849_138213.png,0.0,0.7,7.713821887969971
20250427_145849_230213,center_20250427_145849_230213.png,left_20250427_145849_230213.png,right_20250427_145849_230213.png,0.0,0.7,7.75255823135376
20250427_145849_323213,center_20250427_145849_323213.png,left_20250427_145849_323213.png,right_20250427_145849_323213.png,0.0,0.7,7.7671709060668945
20250427_145849_411220,center_20250427_145849_411220.png,left_20250427_145849_411220.png,right_20250427_145849_411220.png,0.0,0.7,7.784437656402588
20250427_145849_500213,center_20250427_145849_500213.png,left_20250427_145849_500213.png,right_20250427_145849_500213.png,0.0,0.7,7.748063564300537
20250427_145849_593213,center_20250427_145849_593213.png,left_20250427_145849_593213.png,right_20250427_145849_593213.png,0.0,0.7,7.916615009307861
20250427_145849_681212,center_20250427_145849_681212.png,left_20250427_145849_681212.png,right_20250427_145849_681212.png,0.0,0.7,7.945958614349365
20250427_145849_773213,center_20250427_145849_773213.png,left_20250427_145849_773213.png,right_20250427_145849_773213.png,0.0,0.7,7.967808723449707
20250427_145849_862212,center_20250427_145849_862212.png,left_20250427_145849_862212.png,right_20250427_145849_862212.png,0.0,0.7,8.064390182495117
20250427_145849_952213,center_20250427_145849_952213.png,left_20250427_145849_952213.png,right_20250427_145849_952213.png,0.0,0.7,8.11831283569336
20250427_145850_041214,center_20250427_145850_041214.png,left_20250427_145850_041214.png,right_20250427_145850_041214.png,0.0,0.7,8.146377563476562
20250427_145850_131213,center_20250427_145850_131213.png,left_20250427_145850_131213.png,right_20250427_145850_131213.png,0.0,0.7,8.232906341552734
20250427_145850_224220,center_20250427_145850_224220.png,left_20250427_145850_224220.png,right_20250427_145850_224220.png,0.0,0.7,8.239441871643066
20250427_145850_313213,center_20250427_145850_313213.png,left_20250427_145850_313213.png,right_20250427_145850_313213.png,0.0,0.7,8.232275009155273
20250427_145850_403215,center_20250427_145850_403215.png,left_20250427_145850_403215.png,right_20250427_145850_403215.png,0.0,0.7,8.240662574768066
20250427_145850_494213,center_20250427_145850_494213.png,left_20250427_145850_494213.png,right_20250427_145850_494213.png,0.0,0.7,8.287205696105957
20250427_145850_582213,center_20250427_145850_582213.png,left_20250427_145850_582213.png,right_20250427_145850_582213.png,0.0,0.7,8.277277946472168
20250427_145850_672216,center_20250427_145850_672216.png,left_20250427_145850_672216.png,right_20250427_145850_672216.png,0.0,0.7,8.332669258117676
20250427_145850_762231,center_20250427_145850_762231.png,left_20250427_145850_762231.png,right_20250427_145850_762231.png,0.0,0.7,8.278820991516113
